ObservationID,ObservationDate,Telescope,Flux,FrequencyHz,SNR,DurationSec,DistanceLy,EventType
OBS002750,2015-04-25 13:00:00,Chandra,425.38,1397207802.03,8.87,1.1152,875244.24,Noise
OBS002751,2015-04-25 14:00:00,JWST,467.865,1406694898.14,19.067,0.4543,219785.19,Noise
OBS002752,2015-04-25 15:00:00,HST,430.909,1413524508.93,14.897,0.7852,1508029.77,Signal
OBS002753,2015-04-25 16:00:00,Keck,525.454,1396039336.03,7.404,0.6272,1081748.47,Noise
OBS002754,2015-04-25 17:00:00,VLT,545.803,1356149203.18,5.882,0.4322,1194507.35,Noise
OBS002755,2015-04-25 18:00:00,Chandra,493.595,1369166773.11,17.791,0.7797,1209805.13,Noise
OBS002756,2015-04-25 19:00:00,Chandra,630.359,1441040392.48,12.084,1.3199,350737.88,Signal
OBS002757,2015-04-25 20:00:00,Chandra,425.962,1378149280.32,4.255,0.5441,1151439.46,Noise
OBS002758,2015-04-25 21:00:00,VLT,618.341,1428540989.16,3.084,0.7618,1453726.89,Signal
OBS002759,2015-04-25 22:00:00,JWST,564.62,1381318265.25,6.42,0.4063,1570155.12,Signal
OBS002760,2015-04-25 23:00:00,Keck,498.556,1396350881.81,5.803,0.3622,1360631.66,Signal
OBS002761,2015-04-26 00:00:00,HST,462.208,1412504165.19,1.77,0.5638,1256564.83,Noise
OBS002762,2015-04-26 01:00:00,Keck,791.2,1383596111.07,6.502,0.665,131289.37,Signal
OBS002763,2015-04-26 02:00:00,JWST,401.959,1431844302.72,7.405,0.6783,992532.67,Noise
OBS002764,2015-04-26 03:00:00,HST,535.752,1401514567.16,9.687,0.7322,521712.83,Noise
OBS002765,2015-04-26 04:00:00,JWST,409.974,1409217016.93,20.465,0.3055,1641083.94,Noise
OBS002766,2015-04-26 05:00:00,Keck,714.274,1394647859.84,10.666,0.6122,1565189.75,Signal
OBS002767,2015-04-26 06:00:00,JWST,606.419,1413174405.74,11.162,0.9505,524735.59,Signal
OBS002768,2015-04-26 07:00:00,Chandra,418.598,1431575854.8,14.546,0.3925,977010.91,Signal
OBS002769,2015-04-26 08:00:00,Keck,561.511,1397374281.25,10.813,0.6935,1124254.72,Noise
OBS002770,2015-04-26 09:00:00,Chandra,530.923,1434594255.81,14.001,0.8879,1450395.63,Signal
OBS002771,2015-04-26 10:00:00,VLT,438.005,1387768083.83,13.403,0.5653,162190.88,Noise
OBS002772,2015-04-26 11:00:00,HST,590.98,1415281920.79,12.613,0.9025,104811.16,Signal
OBS002773,2015-04-26 12:00:00,JWST,546.717,1409782286.72,25.832,0.3437,1019074.26,Signal
OBS002774,2015-04-26 13:00:00,VLT,525.884,1378628358.55,16.556,1.0665,265708.41,Signal
OBS002775,2015-04-26 14:00:00,Keck,494.97,1404276194.09,6.591,0.9097,1079286.2,Noise
OBS002776,2015-04-26 15:00:00,JWST,551.727,1400147318.76,13.851,0.8167,1296103.89,Signal
OBS002777,2015-04-26 16:00:00,Keck,527.527,1382936156.47,8.041,1.1374,1618039.95,Noise
OBS002778,2015-04-26 17:00:00,Chandra,507.091,1407160048.68,14.231,0.7012,688715.87,Signal
OBS002779,2015-04-26 18:00:00,JWST,423.078,1402925790.92,5.124,0.6146,1080590.82,Signal
OBS002780,2015-04-26 19:00:00,HST,703.252,1398548261.05,6.461,1.2118,1325754.92,Signal
OBS002781,2015-04-26 20:00:00,JWST,373.95,1398628450.62,13.72,1.3522,412140.0,Noise
OBS002782,2015-04-26 21:00:00,Chandra,551.316,1398199794.82,16.988,0.592,1457673.9,Noise
OBS002783,2015-04-26 22:00:00,VLT,461.571,1392646007.58,14.513,0.7659,1137171.16,Noise
OBS002784,2015-04-26 23:00:00,Chandra,711.146,1402796681.9,16.271,1.1135,697276.83,Signal
OBS002785,2015-04-27 00:00:00,Chandra,391.582,1387121715.75,13.869,0.7766,1070690.29,Noise
OBS002786,2015-04-27 01:00:00,HST,411.768,1453136189.83,12.862,0.9784,930332.76,Signal
OBS002787,2015-04-27 02:00:00,JWST,383.622,1371813335.09,9.482,1.0341,1390036.98,Noise
OBS002788,2015-04-27 03:00:00,HST,538.816,1388305278.46,16.065,0.6313,819769.95,Noise
OBS002789,2015-04-27 04:00:00,HST,335.234,1389885157.91,17.124,0.9258,1113545.25,Signal
OBS002790,2015-04-27 05:00:00,Chandra,442.577,1440809868.29,11.684,0.7981,689534.19,Signal
OBS002791,2015-04-27 06:00:00,Chandra,241.716,1373597307.0,11.415,0.4349,531078.58,Noise
OBS002792,2015-04-27 07:00:00,HST,528.851,1408518445.96,19.957,0.5031,1085766.4,Signal
OBS002793,2015-04-27 08:00:00,VLT,439.974,1404967881.3,11.898,0.6043,551616.17,Signal
OBS002794,2015-04-27 09:00:00,Keck,321.433,1406672046.09,12.378,1.0786,1400290.15,Noise
OBS002795,2015-04-27 10:00:00,HST,630.273,1424726863.25,14.421,1.0884,1296116.27,Signal
OBS002796,2015-04-27 11:00:00,Chandra,343.08,1424316587.19,11.511,1.025,617442.77,Noise
OBS002797,2015-04-27 12:00:00,Chandra,595.633,1390980863.47,7.898,0.932,1106890.22,Noise
OBS002798,2015-04-27 13:00:00,Keck,415.875,1403880348.99,13.89,0.9238,615150.05,Noise
OBS002799,2015-04-27 14:00:00,VLT,692.189,1362717959.36,11.806,0.8833,197843.6,Signal
OBS002800,2015-04-27 15:00:00,JWST,589.946,1401981860.17,21.211,0.9223,701387.42,Signal
OBS002801,2015-04-27 16:00:00,VLT,379.034,1384120211.44,15.942,0.9426,974841.59,Noise
OBS002802,2015-04-27 17:00:00,Keck,389.95,1396272351.48,9.023,0.3787,1260704.36,Noise
OBS002803,2015-04-27 18:00:00,Chandra,572.663,1366292562.7,15.645,0.5629,1074739.97,Signal
OBS002804,2015-04-27 19:00:00,HST,468.515,1408097445.73,13.539,0.4913,1453837.31,Noise
OBS002805,2015-04-27 20:00:00,HST,479.679,1366068626.09,18.547,1.1321,509416.91,Noise
OBS002806,2015-04-27 21:00:00,Chandra,652.669,1402965692.14,9.378,1.2962,811650.81,Noise
OBS002807,2015-04-27 22:00:00,JWST,410.157,1375469888.14,12.943,0.1493,1822183.35,Signal
OBS002808,2015-04-27 23:00:00,JWST,510.955,1383007179.3,11.505,1.2694,34459.97,Signal
OBS002809,2015-04-28 00:00:00,VLT,614.555,1423094642.05,12.292,0.826,774022.85,Noise
OBS002810,2015-04-28 01:00:00,HST,597.094,1411758358.92,7.574,1.1038,464253.03,Noise
OBS002811,2015-04-28 02:00:00,Keck,480.846,1422984062.75,14.88,0.9519,902300.8,Noise
OBS002812,2015-04-28 03:00:00,JWST,465.331,1431194542.65,14.09,1.2321,782776.26,Noise
OBS002813,2015-04-28 04:00:00,HST,291.342,1384543225.86,18.426,0.8629,1301077.72,Signal
OBS002814,2015-04-28 05:00:00,Chandra,373.251,1429979433.25,11.95,0.391,1127760.33,Noise
OBS002815,2015-04-28 06:00:00,HST,538.203,1370689886.88,9.941,0.7683,347191.21,Noise
OBS002816,2015-04-28 07:00:00,HST,483.454,1414922006.69,15.946,0.9547,705918.96,Noise
OBS002817,2015-04-28 08:00:00,VLT,508.991,1390133245.71,8.029,0.7352,999941.48,Noise
OBS002818,2015-04-28 09:00:00,Chandra,624.71,1381393997.15,17.425,0.9973,1369690.44,Signal
OBS002819,2015-04-28 10:00:00,HST,357.521,1412289397.35,17.414,0.7803,2216478.14,Noise
OBS002820,2015-04-28 11:00:00,VLT,471.658,1418899030.5,18.286,0.6213,1351397.89,Noise
OBS002821,2015-04-28 12:00:00,Keck,522.645,1418305367.73,13.883,0.4742,493750.04,Signal
OBS002822,2015-04-28 13:00:00,Chandra,415.501,1404297197.78,9.568,0.6825,953077.37,Noise
OBS002823,2015-04-28 14:00:00,HST,671.777,1402639146.03,12.546,0.8614,1090488.1,Signal
OBS002824,2015-04-28 15:00:00,Chandra,609.03,1410537331.71,13.9,0.2122,740304.56,Signal
OBS002825,2015-04-28 16:00:00,VLT,534.816,1406075281.51,9.199,0.566,1235128.9,Noise
OBS002826,2015-04-28 17:00:00,Chandra,715.308,1410827116.79,18.666,0.201,135688.54,Signal
OBS002827,2015-04-28 18:00:00,JWST,320.133,1404079989.22,14.9,0.6149,1276574.81,Noise
OBS002828,2015-04-28 19:00:00,Chandra,499.073,1416855676.49,7.539,1.1592,761806.29,Noise
OBS002829,2015-04-28 20:00:00,VLT,543.96,1367455843.87,21.414,0.4442,945147.38,Noise
OBS002830,2015-04-28 21:00:00,HST,390.253,1397374530.5,12.487,1.0109,1732861.47,Noise
OBS002831,2015-04-28 22:00:00,Chandra,536.086,1372323070.12,6.529,1.6546,369241.41,Noise
OBS002832,2015-04-28 23:00:00,VLT,367.21,1405534040.35,7.849,1.2361,1136359.64,Noise
OBS002833,2015-04-29 00:00:00,JWST,582.867,1432838603.52,19.439,0.8401,1396960.79,Noise
OBS002834,2015-04-29 01:00:00,Keck,626.94,1390518304.36,21.125,1.0575,1085168.23,Signal
OBS002835,2015-04-29 02:00:00,JWST,532.68,1402545040.61,17.047,0.3891,192903.85,Noise
OBS002836,2015-04-29 03:00:00,Keck,277.664,1415129734.3,18.597,0.328,1675198.31,Noise
OBS002837,2015-04-29 04:00:00,Chandra,383.985,1358645541.36,18.083,0.8086,894322.97,Signal
OBS002838,2015-04-29 05:00:00,Chandra,567.765,1389557790.36,14.785,0.9196,736229.57,Noise
OBS002839,2015-04-29 06:00:00,JWST,502.544,1407290313.19,13.645,1.1283,844758.56,Signal
OBS002840,2015-04-29 07:00:00,Chandra,176.72,1342060105.49,14.699,0.6294,808926.8,Signal
OBS002841,2015-04-29 08:00:00,Keck,649.14,1380463830.14,15.68,0.858,404910.16,Signal
OBS002842,2015-04-29 09:00:00,VLT,516.399,1422017159.47,8.292,0.8477,1082475.29,Signal
OBS002843,2015-04-29 10:00:00,VLT,401.711,1420059938.01,15.66,0.7606,701383.5,Noise
OBS002844,2015-04-29 11:00:00,Keck,619.395,1407486364.55,19.293,0.7783,1335444.14,Noise
OBS002845,2015-04-29 12:00:00,Keck,418.695,1417643952.8,10.968,0.5436,1258797.75,Signal
OBS002846,2015-04-29 13:00:00,Keck,417.386,1404302084.69,10.434,0.8839,1812834.71,Noise
OBS002847,2015-04-29 14:00:00,Chandra,543.002,1411107898.15,14.383,0.8585,894183.43,Noise
OBS002848,2015-04-29 15:00:00,JWST,713.725,1393686925.82,8.752,0.668,598375.12,Noise
OBS002849,2015-04-29 16:00:00,JWST,694.83,1402316253.66,5.416,0.9997,265128.83,Noise
OBS002850,2015-04-29 17:00:00,JWST,543.165,1387352592.27,17.739,1.1083,2096671.69,Signal
OBS002851,2015-04-29 18:00:00,HST,555.486,1425269666.88,9.745,1.0032,1331054.0,Signal
OBS002852,2015-04-29 19:00:00,JWST,594.98,1430431188.19,12.092,0.4873,653790.04,Noise
OBS002853,2015-04-29 20:00:00,HST,349.162,1427598256.01,8.949,0.8299,1846577.54,Noise
OBS002854,2015-04-29 21:00:00,HST,577.298,1391837824.77,18.384,0.5266,1678081.19,Noise
OBS002855,2015-04-29 22:00:00,VLT,411.911,1380924519.21,16.266,0.829,324361.25,Signal
OBS002856,2015-04-29 23:00:00,HST,538.217,1425539473.22,10.796,0.5277,623262.56,Noise
OBS002857,2015-04-30 00:00:00,Keck,472.704,1410878144.05,6.101,1.1831,933837.58,Noise
OBS002858,2015-04-30 01:00:00,VLT,560.145,1406571686.83,10.265,1.035,464957.45,Noise
OBS002859,2015-04-30 02:00:00,VLT,514.172,1387327358.3,14.851,1.1459,951710.27,Signal
OBS002860,2015-04-30 03:00:00,Keck,131.236,1408513276.25,12.943,1.1155,1355980.97,Noise
OBS002861,2015-04-30 04:00:00,HST,521.467,1378294438.81,12.545,0.7188,313369.57,Noise
OBS002862,2015-04-30 05:00:00,Chandra,577.058,1412681247.12,13.058,0.6723,1146500.27,Signal
OBS002863,2015-04-30 06:00:00,Chandra,553.511,1427577733.99,15.794,1.3225,1584248.99,Noise
OBS002864,2015-04-30 07:00:00,VLT,487.69,1432620910.88,11.791,0.7505,1200110.12,Noise
OBS002865,2015-04-30 08:00:00,HST,697.059,1414170481.08,14.25,0.3936,962191.82,Signal
OBS002866,2015-04-30 09:00:00,HST,537.365,1372359569.01,7.065,1.1022,665949.12,Signal
OBS002867,2015-04-30 10:00:00,JWST,552.521,1403946602.62,24.769,0.8431,1415420.94,Noise
OBS002868,2015-04-30 11:00:00,HST,625.339,1442793634.88,10.581,1.2518,411539.94,Signal
OBS002869,2015-04-30 12:00:00,Chandra,543.511,1382627768.19,13.018,0.8729,1121395.91,Signal
OBS002870,2015-04-30 13:00:00,JWST,392.238,1398816368.54,14.832,0.794,1012757.87,Noise
OBS002871,2015-04-30 14:00:00,JWST,207.4,1428270487.04,9.946,1.2578,1562805.51,Noise
OBS002872,2015-04-30 15:00:00,Chandra,442.745,1412342678.44,12.039,0.3385,708625.62,Noise
OBS002873,2015-04-30 16:00:00,Chandra,591.313,1449603126.49,11.978,0.6244,751132.09,Noise
OBS002874,2015-04-30 17:00:00,JWST,457.628,1385342612.34,7.43,0.5338,379067.56,Noise
OBS002875,2015-04-30 18:00:00,JWST,596.141,1380204884.29,14.193,0.1415,1218642.14,Noise
OBS002876,2015-04-30 19:00:00,Keck,517.847,1424482508.72,3.754,1.062,788092.08,Signal
OBS002877,2015-04-30 20:00:00,VLT,654.568,1376082427.43,20.764,0.6328,568963.01,Signal
OBS002878,2015-04-30 21:00:00,Chandra,464.574,1396064640.22,15.965,1.0716,616591.87,Noise
OBS002879,2015-04-30 22:00:00,Chandra,556.114,1398687069.1,15.196,0.9167,1268552.75,Noise
OBS002880,2015-04-30 23:00:00,Chandra,560.706,1420719789.47,3.317,0.9821,448519.75,Noise
OBS002881,2015-05-01 00:00:00,HST,680.192,1412285359.36,8.037,0.6634,492917.02,Noise
OBS002882,2015-05-01 01:00:00,JWST,295.204,1409141298.28,18.947,0.5707,1448180.71,Noise
OBS002883,2015-05-01 02:00:00,Keck,444.991,1391951382.44,32.756,0.8269,916939.71,Signal
OBS002884,2015-05-01 03:00:00,HST,601.822,1424300080.38,17.973,1.0758,1477722.54,Signal
OBS002885,2015-05-01 04:00:00,JWST,685.508,1480516480.85,17.185,0.7849,820322.09,Signal
OBS002886,2015-05-01 05:00:00,HST,528.809,1413825641.98,14.625,0.5894,999437.05,Noise
OBS002887,2015-05-01 06:00:00,Chandra,464.876,1401993444.15,7.763,0.4403,1078149.64,Signal
OBS002888,2015-05-01 07:00:00,HST,590.854,1374042740.58,16.976,0.8612,1693643.13,Signal
OBS002889,2015-05-01 08:00:00,HST,604.244,1387250371.01,6.494,0.6338,1652936.41,Signal
OBS002890,2015-05-01 09:00:00,HST,456.841,1395725795.32,5.947,0.7785,1576618.52,Noise
OBS002891,2015-05-01 10:00:00,HST,539.637,1389307995.19,5.632,0.7284,685590.57,Noise
OBS002892,2015-05-01 11:00:00,Keck,641.663,1399678443.31,16.879,0.6667,506585.22,Signal
OBS002893,2015-05-01 12:00:00,JWST,726.855,1435560321.54,11.713,0.8881,1380395.73,Signal
OBS002894,2015-05-01 13:00:00,Chandra,589.113,1424943338.35,12.504,0.9664,1688379.85,Signal
OBS002895,2015-05-01 14:00:00,JWST,505.297,1396823345.67,11.923,1.3896,1581409.37,Signal
OBS002896,2015-05-01 15:00:00,Keck,493.511,1375834401.11,6.371,1.0274,1006524.63,Noise
OBS002897,2015-05-01 16:00:00,VLT,566.888,1426747352.86,8.646,1.2781,1363904.27,Noise
OBS002898,2015-05-01 17:00:00,VLT,486.119,1399018914.53,8.898,0.5544,1372693.83,Noise
OBS002899,2015-05-01 18:00:00,VLT,522.757,1365469991.49,4.974,0.3197,1074471.4,Noise
OBS002900,2015-05-01 19:00:00,JWST,373.055,1414248602.37,9.479,0.7957,1096186.81,Signal
OBS002901,2015-05-01 20:00:00,Keck,655.647,1420513733.68,6.593,1.0574,1049097.67,Noise
OBS002902,2015-05-01 21:00:00,Chandra,363.178,1351481831.9,14.888,1.0103,605951.73,Signal
OBS002903,2015-05-01 22:00:00,Chandra,448.147,1383508907.16,15.305,1.1634,656973.78,Noise
OBS002904,2015-05-01 23:00:00,VLT,511.711,1397790919.77,5.532,0.039,649254.82,Noise
OBS002905,2015-05-02 00:00:00,VLT,738.918,1414690218.23,10.517,1.1759,200381.61,Noise
OBS002906,2015-05-02 01:00:00,Chandra,449.278,1389685068.31,21.28,0.9006,1071429.96,Signal
OBS002907,2015-05-02 02:00:00,VLT,420.078,1383357161.96,7.096,0.3368,979713.31,Noise
OBS002908,2015-05-02 03:00:00,Chandra,433.902,1414543384.99,14.133,1.0171,1380982.07,Noise
OBS002909,2015-05-02 04:00:00,HST,699.068,1390633552.53,12.528,0.8508,1630358.64,Noise
OBS002910,2015-05-02 05:00:00,JWST,162.518,1410841093.01,17.464,0.9144,1662147.18,Signal
OBS002911,2015-05-02 06:00:00,HST,379.671,1377769686.9,13.477,1.0997,1709232.73,Noise
OBS002912,2015-05-02 07:00:00,HST,827.755,1372953339.62,9.844,0.9291,621459.49,Signal
OBS002913,2015-05-02 08:00:00,Keck,570.906,1415105383.15,12.334,0.3582,284020.36,Noise
OBS002914,2015-05-02 09:00:00,JWST,367.282,1405050398.21,12.407,0.7571,1465371.79,Signal
OBS002915,2015-05-02 10:00:00,Keck,494.97,1418449114.66,11.542,0.3147,1691066.72,Noise
OBS002916,2015-05-02 11:00:00,Keck,508.095,1389348139.98,5.404,0.9947,1777996.22,Noise
OBS002917,2015-05-02 12:00:00,VLT,601.535,1384097893.95,18.215,1.2194,1242498.1,Signal
OBS002918,2015-05-02 13:00:00,Chandra,720.74,1427214377.75,17.332,0.4276,1648.03,Signal
OBS002919,2015-05-02 14:00:00,Chandra,546.626,1369540824.72,6.779,0.5986,1182804.73,Noise
OBS002920,2015-05-02 15:00:00,JWST,435.225,1425029214.18,10.496,0.5353,1277720.43,Noise
OBS002921,2015-05-02 16:00:00,JWST,594.45,1426410094.15,10.875,0.6638,1626037.51,Noise
OBS002922,2015-05-02 17:00:00,VLT,416.21,1417201790.29,6.217,0.9237,1714814.35,Noise
OBS002923,2015-05-02 18:00:00,HST,376.0,1386243849.66,2.666,0.6671,1454816.7,Noise
OBS002924,2015-05-02 19:00:00,Keck,288.811,1383669523.27,8.647,0.9958,706360.55,Noise
OBS002925,2015-05-02 20:00:00,Keck,312.185,1395798884.54,10.218,1.1196,485441.34,Noise
OBS002926,2015-05-02 21:00:00,HST,392.427,1374099206.46,4.794,1.1305,1266980.58,Signal
OBS002927,2015-05-02 22:00:00,VLT,358.665,1380766120.02,12.885,0.4645,603792.44,Noise
OBS002928,2015-05-02 23:00:00,JWST,537.588,1412894685.83,17.814,1.2158,1737568.55,Signal
OBS002929,2015-05-03 00:00:00,HST,356.072,1412986982.28,16.211,1.2398,147720.53,Noise
OBS002930,2015-05-03 01:00:00,VLT,122.76,1379008503.47,11.367,1.2658,1283443.31,Noise
OBS002931,2015-05-03 02:00:00,HST,374.731,1413522438.71,2.798,0.7527,1159767.49,Noise
OBS002932,2015-05-03 03:00:00,VLT,443.377,1409086066.11,15.579,0.5744,896616.67,Noise
OBS002933,2015-05-03 04:00:00,HST,427.346,1430197725.09,12.732,0.5047,537441.86,Signal
OBS002934,2015-05-03 05:00:00,Keck,682.343,1411382728.84,14.122,0.4695,30888.15,Signal
OBS002935,2015-05-03 06:00:00,Chandra,426.375,1421171621.07,21.681,0.8035,734285.66,Noise
OBS002936,2015-05-03 07:00:00,JWST,605.711,1409541551.82,7.876,1.0544,743058.41,Noise
OBS002937,2015-05-03 08:00:00,VLT,497.722,1419598582.19,2.374,1.192,1555868.33,Noise
OBS002938,2015-05-03 09:00:00,VLT,494.923,1374257656.87,6.733,0.6543,608572.18,Noise
OBS002939,2015-05-03 10:00:00,Chandra,399.754,1397565110.86,14.43,0.7884,1226385.31,Noise
OBS002940,2015-05-03 11:00:00,HST,492.946,1399220344.64,12.135,0.7687,353880.1,Signal
OBS002941,2015-05-03 12:00:00,VLT,408.188,1395125001.06,5.922,0.6094,1240124.1,Noise
OBS002942,2015-05-03 13:00:00,Chandra,520.403,1408877732.61,4.901,1.0207,118850.18,Noise
OBS002943,2015-05-03 14:00:00,VLT,471.65,1412687593.09,10.227,0.9089,2047648.09,Signal
OBS002944,2015-05-03 15:00:00,HST,386.645,1407845141.54,5.77,0.8425,929466.24,Signal
OBS002945,2015-05-03 16:00:00,Chandra,619.027,1396461122.38,14.603,0.9075,397250.36,Signal
OBS002946,2015-05-03 17:00:00,HST,551.221,1385285398.4,9.943,0.9846,641125.26,Signal
OBS002947,2015-05-03 18:00:00,Keck,446.232,1421943721.48,8.864,0.9816,562168.88,Signal
OBS002948,2015-05-03 19:00:00,Keck,517.459,1406994656.33,8.209,0.5485,672090.93,Noise
OBS002949,2015-05-03 20:00:00,Keck,489.941,1379627722.83,13.316,1.0689,817679.3,Noise
OBS002950,2015-05-03 21:00:00,Keck,395.889,1396126249.17,12.213,0.8766,668691.42,Noise
OBS002951,2015-05-03 22:00:00,HST,508.46,1365134006.45,13.01,0.6696,591793.96,Signal
OBS002952,2015-05-03 23:00:00,Keck,425.479,1400707412.29,12.901,0.8703,420658.52,Noise
OBS002953,2015-05-04 00:00:00,Chandra,386.608,1396032401.15,11.639,0.9033,1410894.71,Noise
OBS002954,2015-05-04 01:00:00,Keck,305.268,1388510660.99,6.834,1.1245,1600567.81,Noise
OBS002955,2015-05-04 02:00:00,JWST,456.967,1431692003.8,8.348,0.4862,872713.09,Signal
OBS002956,2015-05-04 03:00:00,Chandra,568.036,1376876917.61,10.027,1.1975,991181.67,Noise
OBS002957,2015-05-04 04:00:00,HST,416.641,1414127859.03,22.326,0.8069,436834.57,Signal
OBS002958,2015-05-04 05:00:00,Keck,802.485,1443734163.22,5.256,0.6482,1035510.35,Signal
OBS002959,2015-05-04 06:00:00,Keck,606.282,1421545358.07,9.905,0.639,1114981.88,Noise
OBS002960,2015-05-04 07:00:00,Keck,656.52,1399369224.36,12.491,0.4996,890300.7,Signal
OBS002961,2015-05-04 08:00:00,Chandra,595.429,1377318627.21,10.483,0.2777,1198037.49,Noise
OBS002962,2015-05-04 09:00:00,Keck,722.344,1372758756.47,17.37,1.0032,1154354.39,Noise
OBS002963,2015-05-04 10:00:00,Chandra,405.56,1391768966.1,10.458,1.3943,472930.31,Noise
OBS002964,2015-05-04 11:00:00,HST,192.712,1386259985.32,10.827,0.3147,1596523.76,Noise
OBS002965,2015-05-04 12:00:00,VLT,446.465,1385609061.82,16.073,0.5149,896176.87,Noise
OBS002966,2015-05-04 13:00:00,Keck,566.986,1393473730.89,21.054,1.0255,1837785.8,Signal
OBS002967,2015-05-04 14:00:00,JWST,518.182,1397955058.14,19.037,0.7863,1210210.29,Noise
OBS002968,2015-05-04 15:00:00,JWST,533.057,1409704238.95,11.317,1.0503,1985466.57,Noise
OBS002969,2015-05-04 16:00:00,VLT,658.509,1375244075.61,11.752,0.7695,1587634.58,Signal
OBS002970,2015-05-04 17:00:00,VLT,545.847,1386355124.08,12.234,0.6258,1113594.81,Signal
OBS002971,2015-05-04 18:00:00,VLT,595.87,1396806558.34,12.735,0.7322,638446.57,Signal
OBS002972,2015-05-04 19:00:00,HST,387.252,1396090296.13,7.763,0.0854,649216.26,Noise
OBS002973,2015-05-04 20:00:00,Keck,368.553,1436728474.15,16.683,0.457,1266517.14,Signal
OBS002974,2015-05-04 21:00:00,Chandra,693.694,1404644931.85,13.033,1.0845,1071563.04,Noise
OBS002975,2015-05-04 22:00:00,HST,512.108,1367728203.76,11.776,1.1576,705486.88,Noise
OBS002976,2015-05-04 23:00:00,Keck,425.212,1408363627.23,5.644,1.2218,1416529.97,Noise
OBS002977,2015-05-05 00:00:00,Keck,425.433,1410913274.45,12.311,0.9323,1019385.67,Noise
OBS002978,2015-05-05 01:00:00,Chandra,422.105,1397497439.44,2.534,0.1232,1419504.91,Signal
OBS002979,2015-05-05 02:00:00,JWST,414.925,1375732066.51,9.092,0.6095,512264.97,Signal
OBS002980,2015-05-05 03:00:00,Keck,346.022,1435161093.91,9.185,1.1974,1499735.83,Noise
OBS002981,2015-05-05 04:00:00,VLT,319.95,1378602321.73,13.435,1.2869,1250497.78,Noise
OBS002982,2015-05-05 05:00:00,HST,476.599,1413215444.13,21.399,1.2088,1598784.83,Noise
OBS002983,2015-05-05 06:00:00,Chandra,428.849,1404001010.58,14.86,0.7291,1488715.25,Noise
OBS002984,2015-05-05 07:00:00,Chandra,632.859,1412016210.98,19.242,0.408,957523.3,Noise
OBS002985,2015-05-05 08:00:00,VLT,535.169,1434137158.48,15.226,0.7878,917312.73,Signal
OBS002986,2015-05-05 09:00:00,VLT,531.838,1411232777.44,17.625,0.8044,1891515.5,Signal
OBS002987,2015-05-05 10:00:00,VLT,410.826,1388826715.46,21.286,1.2697,854715.77,Noise
OBS002988,2015-05-05 11:00:00,VLT,485.477,1422119845.5,8.341,0.8683,1374216.85,Noise
OBS002989,2015-05-05 12:00:00,Chandra,543.32,1387378011.0,8.014,0.805,809306.5,Noise
OBS002990,2015-05-05 13:00:00,Keck,585.943,1403271160.23,15.344,0.822,69058.46,Signal
OBS002991,2015-05-05 14:00:00,Keck,488.733,1374138327.84,11.982,0.92,386330.45,Noise
OBS002992,2015-05-05 15:00:00,VLT,629.495,1379334375.45,13.102,0.9879,1202960.44,Signal
OBS002993,2015-05-05 16:00:00,HST,500.959,1401027733.41,10.757,0.5826,1350565.85,Signal
OBS002994,2015-05-05 17:00:00,Chandra,595.142,1407361734.17,9.019,0.4827,1204606.7,Signal
OBS002995,2015-05-05 18:00:00,VLT,441.218,1365952187.55,20.104,1.2112,1572974.75,Noise
OBS002996,2015-05-05 19:00:00,VLT,282.489,1409945747.36,6.501,0.3077,1195630.08,Noise
OBS002997,2015-05-05 20:00:00,JWST,532.203,1383611420.47,15.432,1.2913,612382.65,Signal
OBS002998,2015-05-05 21:00:00,JWST,587.039,1425593760.31,14.621,0.2268,1297151.09,Signal
OBS002999,2015-05-05 22:00:00,Keck,569.042,1392960711.42,4.105,0.6246,1084803.98,Noise
OBS003000,2015-05-05 23:00:00,VLT,550.662,1377527554.61,7.846,1.0916,712221.0,Noise
OBS003001,2015-05-06 00:00:00,VLT,458.17,1401516091.16,8.687,0.8001,1236259.65,Noise
OBS003002,2015-05-06 01:00:00,VLT,403.19,1381675299.98,14.823,0.4051,1039685.08,Noise
OBS003003,2015-05-06 02:00:00,Chandra,566.207,1425378902.83,10.165,0.9279,697499.72,Signal
OBS003004,2015-05-06 03:00:00,Chandra,551.174,1400010604.15,11.572,0.8201,911067.11,Noise
OBS003005,2015-05-06 04:00:00,VLT,432.692,1396966467.54,4.712,0.7352,1706783.57,Signal
OBS003006,2015-05-06 05:00:00,JWST,633.131,1411836020.38,23.63,0.6128,1690443.91,Signal
OBS003007,2015-05-06 06:00:00,Keck,394.056,1379901051.22,12.356,0.7896,1094072.07,Noise
OBS003008,2015-05-06 07:00:00,Keck,429.977,1374216926.89,14.495,0.6254,1028633.58,Noise
OBS003009,2015-05-06 08:00:00,VLT,696.371,1408167031.59,9.297,1.5304,283477.01,Noise
OBS003010,2015-05-06 09:00:00,Chandra,604.23,1378006585.84,8.737,0.728,1859682.56,Signal
OBS003011,2015-05-06 10:00:00,JWST,457.039,1377999796.93,21.563,0.6879,1518170.94,Noise
OBS003012,2015-05-06 11:00:00,Keck,534.486,1416735120.62,2.416,0.6375,1375975.79,Noise
OBS003013,2015-05-06 12:00:00,HST,518.575,1410501282.2,13.393,1.3331,137365.36,Noise
OBS003014,2015-05-06 13:00:00,VLT,170.526,1374923409.15,5.942,0.3083,1020461.33,Noise
